carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
19448,vw, Amarok,2020,Automatic,4500,Diesel,260,35.8976,3
18560,vw, Amarok,2017,Automatic,23800,Diesel,265,36.5229,3
17287,vw, Amarok,2015,Manual,43935,Diesel,260,35.2907,2
15013,vw, Amarok,2015,Automatic,22743,Diesel,260,35.2332,2
13779,vw, Amarok,2016,Automatic,41978,Diesel,260,35.1830,2
19114,vw, Amarok,2015,Manual,50114,Diesel,260,35.0929,2
17933,vw, Amarok,2014,Manual,60000,Diesel,260,35.2039,2
18686,vw, Amarok,2016,Manual,48638,Diesel,260,35.2929,2
15377,vw, Amarok,2015,Manual,73000,Diesel,260,35.1720,2
14070,vw, Amarok,2015,Automatic,39267,Diesel,260,35.2603,2
13989,vw, Amarok,2016,Automatic,46000,Diesel,265,35.2809,2
18110,vw, Amarok,2014,Manual,77282,Diesel,260,35.0735,2
15689,vw, Amarok,2013,Manual,46725,Diesel,260,35.5049,2
13309,vw, Amarok,2015,Manual,45325,Diesel,260,35.0904,2
17638,vw, Amarok,2019,Automatic,6822,Diesel,260,33.4945,3
14276,vw, Amarok,2018,Automatic,5673,Diesel,260,33.8366,3
15106,vw, Amarok,2019,Automatic,6898,Diesel,260,33.7842,3
18075,vw, Amarok,2019,Automatic,16898,Diesel,260,33.4401,3
17577,vw, Amarok,2019,Automatic,8500,Diesel,260,33.3342,3
16760,vw, Amarok,2020,Automatic,2451,Diesel,260,33.5241,3
19458,vw, Amarok,2019,Automatic,1120,Diesel,260,33.3621,3
17554,vw, Amarok,2019,Automatic,12589,Diesel,260,33.3037,3
12297,vw, Amarok,2018,Automatic,4980,Diesel,260,33.6311,3
16829,vw, Amarok,2019,Automatic,10000,Diesel,260,33.8276,3
14917,vw, Amarok,2019,Automatic,5000,Diesel,260,33.7099,3
18063,vw, Amarok,2019,Automatic,5466,Diesel,265,33.2184,3
16716,vw, Amarok,2019,Automatic,1250,Diesel,260,33.7018,3
15903,vw, Amarok,2019,Automatic,3460,Diesel,260,33.6236,3
15092,vw, Amarok,2019,Automatic,6542,Diesel,260,33.8040,3
14912,vw, Amarok,2018,Automatic,11625,Diesel,265,33.4352,3
15045,vw, Amarok,2019,Automatic,8380,Diesel,260,33.9825,3
15408,vw, Amarok,2019,Automatic,3997,Diesel,260,33.7554,3
12458,vw, Amarok,2019,Automatic,8000,Diesel,260,33.5265,3
13500,vw, Amarok,2019,Automatic,1956,Diesel,260,33.4231,3
15226,vw, Amarok,2019,Automatic,8906,Diesel,260,33.3957,3
15412,vw, Amarok,2019,Automatic,19841,Diesel,265,33.5886,3
12903,vw, Amarok,2019,Automatic,2569,Diesel,260,33.8503,3
17902,vw, Amarok,2019,Automatic,12534,Diesel,260,33.4199,3
16269,vw, Amarok,2019,Automatic,5648,Diesel,260,33.2144,3
12889,vw, Amarok,2019,Automatic,9222,Diesel,260,33.3262,3
19342,vw, Amarok,2020,Automatic,3602,Diesel,260,33.6703,3
13448,vw, Amarok,2019,Automatic,21746,Diesel,265,33.6316,3
14088,vw, Amarok,2019,Automatic,25221,Diesel,260,33.6304,3
14108,vw, Amarok,2019,Manual,800,Diesel,260,32.4185,3
19115,vw, Amarok,2019,Automatic,8500,Diesel,260,28.0487,3
19610,vw, Amarok,2019,Automatic,7500,Diesel,265,28.3164,3
14036,vw, Amarok,2020,Automatic,10,Diesel,260,28.7478,3
13963,vw, Amarok,2019,Automatic,7583,Diesel,260,28.2863,3
17728,vw, Amarok,2019,Automatic,18000,Diesel,265,28.3035,3
14116,vw, Amarok,2019,Automatic,10,Diesel,260,28.1205,3
17206,vw, Amarok,2019,Automatic,200,Diesel,260,28.2397,3
14613,vw, Amarok,2019,Automatic,3412,Diesel,260,27.2976,3
13952,vauxhall, Antara,2013,Manual,55470,Diesel,200,45.8840,2.2
16431,vauxhall, Antara,2014,Manual,27495,Diesel,235,43.7330,2.2
19570,vauxhall, Antara,2015,Manual,65000,Diesel,240,44.1863,2.2
13560,vauxhall, Antara,2013,Manual,53469,Diesel,240,44.2514,2.2
14457,vauxhall, Antara,2015,Manual,52889,Diesel,240,43.9768,2.2
15469,vauxhall, Antara,2013,Manual,47600,Diesel,240,43.9511,2.2
14974,vauxhall, Antara,2013,Manual,82059,Diesel,235,44.2358,2.2
16952,vauxhall, Antara,2012,Manual,67686,Diesel,235,44.3296,2.2
18515,vauxhall, Antara,2013,Manual,45000,Diesel,235,43.6259,2.2
16657,vauxhall, Antara,2015,Manual,37617,Diesel,240,44.1576,2.2
15153,vauxhall, Antara,2012,Manual,35100,Diesel,230,44.2645,2.2
17409,vauxhall, Antara,2012,Manual,63725,Diesel,240,42.6737,2.2
18377,vauxhall, Antara,2012,Manual,75023,Diesel,240,42.7788,2.2
16200,vauxhall, Antara,2008,Manual,99000,Diesel,300,37.6599,2
13027,vauxhall, Antara,2012,Automatic,53730,Diesel,325,36.2017,2.2
15042,vauxhall, Antara,2013,Semi-Auto,79856,Diesel,330,35.6408,2.2
19369,vauxhall, Antara,2014,Semi-Auto,62308,Diesel,330,33.5419,2.2
12835,vw, Arteon,2018,Manual,7813,Diesel,145,66.0177,2
14561,vw, Arteon,2019,Manual,11334,Diesel,145,65.6983,2
17952,vw, Arteon,2017,Semi-Auto,18392,Diesel,150,62.7390,2
15736,vw, Arteon,2019,Semi-Auto,5107,Diesel,150,62.4639,2
14690,vw, Arteon,2018,Automatic,33024,Diesel,145,63.0407,2
12464,vw, Arteon,2018,Manual,5317,Diesel,145,61.3742,2
19041,vw, Arteon,2019,Automatic,8686,Diesel,145,59.9394,2
13821,vw, Arteon,2019,Automatic,6000,Diesel,145,60.1249,2
15207,vw, Arteon,2019,Semi-Auto,4110,Diesel,150,60.1341,2
19388,vw, Arteon,2018,Semi-Auto,7829,Diesel,145,60.1150,2
14942,vw, Arteon,2018,Semi-Auto,7800,Diesel,145,60.3692,2
19189,vw, Arteon,2019,Automatic,8401,Diesel,145,60.3364,2
13784,vw, Arteon,2019,Semi-Auto,2936,Diesel,145,55.5000,2
14761,vw, Arteon,2018,Automatic,13769,Diesel,145,55.5279,2
15629,vw, Arteon,2020,Semi-Auto,2555,Diesel,145,53.4262,2
18677,vw, Arteon,2020,Semi-Auto,2000,Diesel,145,53.5254,2
16299,vw, Arteon,2019,Manual,40,Diesel,150,52.2152,2
18013,vw, Arteon,2019,Manual,3248,Diesel,145,52.4849,2
17823,vw, Arteon,2019,Manual,100,Diesel,150,52.3731,2
12987,vw, Arteon,2019,Manual,5000,Diesel,145,52.6618,2
15192,vw, Arteon,2019,Manual,50,Diesel,145,52.2691,2
18909,vw, Arteon,2019,Manual,100,Diesel,145,52.2703,2
19575,vw, Arteon,2019,Manual,10,Diesel,145,52.4349,2
16715,vw, Arteon,2019,Manual,100,Diesel,150,52.5622,2
15885,vw, Arteon,2018,Semi-Auto,31593,Diesel,150,52.0930,2
17393,vw, Arteon,2019,Manual,10,Diesel,145,51.9053,2
19240,vw, Arteon,2019,Manual,10,Diesel,145,52.1533,2
13388,vw, Arteon,2019,Manual,50,Diesel,145,52.2815,2
16966,vw, Arteon,2019,Manual,10,Diesel,150,52.2957,2
14121,vw, Arteon,2019,Automatic,99,Diesel,145,52.4273,2
12303,vw, Arteon,2018,Semi-Auto,4350,Diesel,145,52.2603,2
17095,vw, Arteon,2018,Semi-Auto,25724,Diesel,150,52.1707,2
17552,vw, Arteon,2019,Manual,3994,Diesel,145,52.3253,2
12744,vw, Arteon,2019,Manual,3000,Diesel,145,52.4479,2
13745,vw, Arteon,2019,Manual,13,Diesel,145,52.6409,2
13023,vw, Arteon,2019,Manual,41,Diesel,145,52.3794,2
13412,vw, Arteon,2019,Manual,7900,Diesel,145,52.1388,2
14255,vw, Arteon,2019,Semi-Auto,5101,Diesel,145,50.5841,2
15589,vw, Arteon,2019,Semi-Auto,6183,Diesel,145,50.1475,2
12051,vw, Arteon,2019,Automatic,7865,Diesel,145,50.8336,2
19146,vw, Arteon,2019,Automatic,6000,Diesel,145,50.4137,2
13405,vw, Arteon,2019,Semi-Auto,6789,Diesel,145,50.5956,2
13685,vw, Arteon,2019,Semi-Auto,6601,Diesel,145,50.4426,2
14860,vw, Arteon,2019,Automatic,2500,Diesel,145,50.6796,2
14390,vw, Arteon,2019,Automatic,4251,Diesel,145,50.4054,2
16142,vw, Arteon,2019,Semi-Auto,7447,Diesel,145,50.7993,2
12846,vw, Arteon,2019,Semi-Auto,25,Diesel,145,50.2837,2
14461,vw, Arteon,2019,Automatic,1413,Other,150,50.6153,2
14520,vw, Arteon,2019,Semi-Auto,3000,Diesel,150,50.7176,2
14540,vw, Arteon,2019,Semi-Auto,16651,Diesel,145,50.5608,2
12849,vw, Arteon,2019,Automatic,2536,Diesel,145,50.3428,2
19352,vw, Arteon,2019,Automatic,11267,Diesel,145,50.1281,2
18266,vw, Arteon,2019,Automatic,7964,Diesel,145,50.1867,2
15043,vw, Arteon,2019,Semi-Auto,9753,Diesel,145,50.2071,2
17846,vw, Arteon,2019,Semi-Auto,20,Diesel,145,50.2722,2
18753,vw, Arteon,2019,Semi-Auto,3438,Diesel,145,50.3863,2
13373,vw, Arteon,2019,Automatic,4596,Diesel,145,50.6686,2
13863,vw, Arteon,2020,Semi-Auto,1558,Diesel,145,50.5566,2
15653,vw, Arteon,2019,Automatic,10000,Diesel,145,50.0239,2
13749,vw, Arteon,2019,Automatic,2000,Diesel,145,50.5766,2
17851,vw, Arteon,2019,Automatic,10000,Diesel,145,50.2770,2
15023,vw, Arteon,2019,Automatic,3852,Diesel,145,50.4968,2
15237,vw, Arteon,2020,Semi-Auto,4000,Diesel,145,50.3234,2
13808,vw, Arteon,2019,Automatic,4250,Diesel,145,50.3701,2
13006,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.3798,2
14875,vw, Arteon,2019,Semi-Auto,4765,Diesel,145,50.6778,2
19088,vw, Arteon,2019,Automatic,4444,Diesel,145,50.6872,2
13905,vw, Arteon,2019,Semi-Auto,3987,Diesel,145,50.5027,2
14359,vw, Arteon,2018,Semi-Auto,4294,Diesel,145,50.3817,2
17389,vw, Arteon,2019,Automatic,6600,Diesel,145,50.8307,2
17471,vw, Arteon,2019,Semi-Auto,7299,Diesel,145,50.2435,2
15954,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.6343,2
13650,vw, Arteon,2019,Semi-Auto,11000,Diesel,145,50.5095,2
14863,vw, Arteon,2018,Automatic,7500,Diesel,145,50.5370,2
15308,vw, Arteon,2019,Automatic,15,Diesel,145,50.3912,2
12697,vw, Arteon,2020,Semi-Auto,1209,Diesel,145,50.4770,2
14260,vw, Arteon,2019,Semi-Auto,2500,Diesel,145,50.8276,2
14723,vw, Arteon,2019,Semi-Auto,5800,Diesel,150,49.9837,2
16090,vw, Arteon,2019,Semi-Auto,7885,Diesel,145,50.3491,2
12898,vw, Arteon,2019,Semi-Auto,5851,Diesel,145,50.2197,2
12162,vw, Arteon,2019,Semi-Auto,6627,Diesel,145,50.6487,2
18824,vw, Arteon,2019,Semi-Auto,11412,Diesel,145,50.2254,2
13962,vw, Arteon,2019,Automatic,8988,Petrol,145,48.8242,1.5
18997,vw, Arteon,2019,Automatic,7273,Petrol,145,48.7014,1.5
12510,vw, Arteon,2018,Semi-Auto,20656,Petrol,145,47.3880,2
17353,vw, Arteon,2017,Semi-Auto,6502,Petrol,145,47.0530,2
13363,vw, Arteon,2019,Automatic,5000,Petrol,145,46.7241,2
13605,vw, Arteon,2019,Semi-Auto,9490,Petrol,145,47.2059,2
18569,vw, Arteon,2019,Semi-Auto,5788,Petrol,145,46.6969,2
18913,vw, Arteon,2019,Semi-Auto,10301,Petrol,145,47.1016,2
13357,vw, Arteon,2020,Automatic,7256,Petrol,145,46.7594,2
17169,vw, Arteon,2019,Semi-Auto,7000,Petrol,145,47.0383,2
12161,vw, Arteon,2018,Automatic,20159,Petrol,145,47.2247,2
18424,vw, Arteon,2018,Semi-Auto,20810,Petrol,145,47.0534,2
14315,vw, Arteon,2017,Semi-Auto,30874,Petrol,145,46.7849,2
16874,vw, Arteon,2020,Semi-Auto,115,Petrol,145,46.8050,2
19323,vw, Arteon,2019,Automatic,5257,Petrol,145,47.2951,2
13182,vw, Arteon,2019,Semi-Auto,9000,Petrol,145,47.4897,2
16401,vw, Arteon,2019,Semi-Auto,9000,Petrol,145,47.3538,2
16784,vw, Arteon,2019,Semi-Auto,553,Petrol,145,47.1081,2
12778,vw, Arteon,2019,Automatic,9956,Petrol,145,46.8625,2
15744,vw, Arteon,2019,Semi-Auto,18000,Petrol,145,47.1800,2
14344,vw, Arteon,2018,Semi-Auto,11555,Petrol,145,47.0442,2
13832,vw, Arteon,2019,Automatic,5043,Petrol,145,46.7149,2
17954,vw, Arteon,2019,Automatic,9000,Petrol,145,47.0842,2
18922,vw, Arteon,2019,Automatic,5000,Petrol,145,46.6958,2
19067,vw, Arteon,2017,Semi-Auto,23559,Petrol,145,47.1477,2
15530,vw, Arteon,2019,Semi-Auto,1522,Petrol,145,47.2333,2
15312,vw, Arteon,2018,Semi-Auto,24428,Petrol,145,47.1950,2
13518,vw, Arteon,2019,Semi-Auto,4820,Petrol,145,47.0185,2
17221,vw, Arteon,2018,Semi-Auto,7297,Petrol,145,47.0760,2
16144,vw, Arteon,2018,Semi-Auto,18563,Petrol,145,46.6761,2
12399,vw, Arteon,2019,Automatic,3882,Petrol,145,46.8909,2
15926,vw, Arteon,2018,Semi-Auto,26156,Petrol,145,46.9132,2
18237,vw, Arteon,2017,Semi-Auto,20545,Petrol,145,46.8521,2
12154,vw, Arteon,2019,Semi-Auto,3111,Petrol,145,46.7099,2
14757,vw, Arteon,2019,Semi-Auto,6987,Petrol,145,47.2368,2
18001,vw, Arteon,2017,Semi-Auto,33915,Petrol,145,47.1385,2
18919,vw, Arteon,2018,Semi-Auto,30823,Petrol,145,47.0967,2
15775,vw, Arteon,2017,Semi-Auto,23178,Petrol,145,47.4895,2
15955,vw, Arteon,2019,Automatic,3712,Petrol,145,47.2739,2
16737,vw, Arteon,2018,Semi-Auto,21299,Petrol,145,47.2320,2
13809,vw, Arteon,2019,Semi-Auto,3000,Petrol,150,47.3933,2
17038,vw, Arteon,2018,Semi-Auto,21299,Petrol,145,47.5468,2
14746,vw, Arteon,2019,Semi-Auto,8494,Diesel,145,44.2122,2
17499,vw, Arteon,2019,Semi-Auto,5807,Diesel,145,43.8287,2
19325,vw, Arteon,2019,Semi-Auto,13500,Diesel,145,43.9479,2
17378,vw, Arteon,2019,Automatic,2494,Diesel,145,43.9044,2
13550,vw, Arteon,2019,Automatic,6000,Diesel,145,44.0486,2
18819,vw, Arteon,2019,Automatic,2917,Diesel,145,44.2397,2
17085,vw, Arteon,2019,Semi-Auto,5021,Diesel,145,44.2335,2
15565,vw, Arteon,2020,Automatic,3500,Diesel,145,44.2631,2
14292,vw, Arteon,2020,Semi-Auto,3000,Diesel,145,44.1597,2
12174,vw, Arteon,2018,Automatic,9288,Diesel,145,44.1048,2
19247,vw, Arteon,2019,Automatic,2411,Diesel,145,44.2136,2
15984,vw, Arteon,2018,Automatic,4350,Petrol,145,40.2215,1.5
15945,vw, Arteon,2019,Semi-Auto,2269,Petrol,145,40.5440,1.5
18322,vw, Arteon,2019,Automatic,6837,Petrol,145,40.3671,1.5
18289,vw, Arteon,2018,Semi-Auto,5807,Petrol,145,40.6459,1.5
15352,vw, Arteon,2019,Automatic,1966,Petrol,145,40.2540,1.5
15390,vw, Arteon,2019,Semi-Auto,3000,Petrol,145,40.1329,1.5
12003,vw, Arteon,2019,Automatic,1555,Petrol,145,40.5071,1.5
13365,vw, Arteon,2019,Automatic,80,Petrol,145,40.2973,1.5
18185,vw, Arteon,2019,Semi-Auto,13005,Petrol,145,40.4561,1.5
14068,vw, Arteon,2019,Automatic,500,Petrol,145,40.3171,1.5
18948,vw, Arteon,2019,Semi-Auto,10500,Petrol,145,40.2467,1.5
12769,vw, Arteon,2019,Semi-Auto,8861,Petrol,145,40.6512,1.5
18113,vw, Arteon,2017,Automatic,32387,Petrol,150,38.4276,2
17449,vw, Arteon,2019,Automatic,11,Petrol,145,38.4875,2
14510,vw, Arteon,2018,Semi-Auto,27715,Petrol,145,38.4883,2
18548,vw, Arteon,2019,Automatic,1000,Diesel,145,37.4414,2
13358,vw, Arteon,2019,Automatic,5114,Diesel,145,37.6177,2
18653,vw, Arteon,2020,Semi-Auto,2500,Diesel,145,37.7099,2
15549,vw, Arteon,2019,Automatic,8092,Diesel,145,37.4240,2
14905,vw, Arteon,2019,Semi-Auto,15,Petrol,145,36.0343,2
13506,vw, Arteon,2020,Semi-Auto,3000,Petrol,145,35.9927,2
15682,vw, Arteon,2019,Semi-Auto,9988,Petrol,145,32.9753,2
15268,vw, Arteon,2019,Automatic,4867,Petrol,145,32.9105,2
12942,vw, Arteon,2019,Automatic,5619,Petrol,145,32.9671,2
18901,vw, Arteon,2019,Automatic,6786,Petrol,145,32.5848,2
14358,vw, Arteon,2019,Automatic,4800,Petrol,145,32.9473,2
17858,vw, Arteon,2019,Automatic,5907,Petrol,145,32.8704,2
15778,vw, Arteon,2019,Semi-Auto,1500,Petrol,145,32.7072,2
17699,vw, Arteon,2019,Semi-Auto,10951,Petrol,150,32.3238,2
15383,vw, Arteon,2019,Automatic,6890,Petrol,145,32.6702,2
14254,vw, Arteon,2019,Semi-Auto,4736,Petrol,145,32.5801,2
17037,vw, Arteon,2020,Semi-Auto,3000,Petrol,150,33.0234,2
18259,toyota, Avensis,2016,Manual,29535,Diesel,20,66.9951,1.6
15526,toyota, Avensis,2018,Manual,34505,Diesel,145,66.8655,1.6
14363,toyota, Avensis,2018,Manual,25883,Diesel,145,67.5451,1.6
16045,toyota, Avensis,2016,Manual,56501,Diesel,20,67.1372,1.6
15647,toyota, Avensis,2017,Manual,22640,Diesel,20,67.2212,1.6
12550,toyota, Avensis,2016,Manual,61300,Diesel,20,67.3573,1.6
13121,toyota, Avensis,2017,Manual,35939,Diesel,145,67.1932,1.6
16205,toyota, Avensis,2016,Manual,59244,Diesel,20,67.4496,1.6
13997,toyota, Avensis,2018,Manual,31427,Diesel,145,67.1368,1.6
14030,toyota, Avensis,2018,Manual,37191,Diesel,145,67.4657,1.6
19467,toyota, Avensis,2016,Manual,40149,Diesel,20,67.5029,1.6
19518,toyota, Avensis,2017,Manual,36245,Diesel,145,67.5732,1.6
13282,toyota, Avensis,2017,Manual,43980,Diesel,145,67.2893,1.6
18119,toyota, Avensis,2018,Manual,46168,Diesel,150,67.2753,1.6
14212,toyota, Avensis,2016,Manual,60017,Diesel,20,67.5538,1.6
19201,toyota, Avensis,2016,Manual,31912,Diesel,20,67.5813,1.6
15861,toyota, Avensis,2016,Manual,47996,Diesel,20,66.9843,1.6
15429,toyota, Avensis,2017,Manual,59097,Diesel,20,66.9341,1.6
14253,toyota, Avensis,2018,Manual,32236,Diesel,145,67.3836,1.6
18974,toyota, Avensis,2017,Manual,43795,Diesel,145,67.4509,1.6
12717,toyota, Avensis,2016,Manual,30879,Diesel,20,67.3703,1.6
12372,toyota, Avensis,2017,Manual,37983,Diesel,145,67.1039,1.6
18543,toyota, Avensis,2013,Manual,95059,Diesel,30,62.5713,2
12719,toyota, Avensis,2016,Manual,63956,Diesel,30,62.7768,2
13229,toyota, Avensis,2014,Manual,28274,Diesel,30,62.5950,2
17177,toyota, Avensis,2015,Manual,42238,Diesel,30,62.8116,2
12921,toyota, Avensis,2015,Manual,11653,Diesel,30,62.7906,2
19085,toyota, Avensis,2013,Manual,51504,Diesel,30,62.8932,2
14470,toyota, Avensis,2014,Manual,51353,Diesel,30,62.7832,2
15616,toyota, Avensis,2014,Manual,65000,Diesel,30,62.4353,2
13611,toyota, Avensis,2013,Manual,57480,Diesel,30,62.8507,2
12112,toyota, Avensis,2014,Manual,44537,Diesel,30,61.7570,2
12178,toyota, Avensis,2015,Manual,51500,Diesel,30,61.2507,2
13403,toyota, Avensis,2016,Manual,75710,Diesel,30,61.4491,2
19612,toyota, Avensis,2015,Manual,69426,Diesel,30,61.5014,2
13463,toyota, Avensis,2013,Manual,101300,Diesel,30,61.0520,2
14673,toyota, Avensis,2017,Manual,31141,Diesel,145,58.9611,2
13724,toyota, Avensis,2009,Manual,148371,Diesel,150,55.1540,2
18087,toyota, Avensis,2009,Manual,114000,Diesel,145,55.4834,2
18867,toyota, Avensis,2006,Manual,87743,Diesel,165,49.3465,2
13261,toyota, Avensis,2016,Manual,29210,Petrol,145,47.1788,1.8
17613,toyota, Avensis,2017,Manual,27196,Petrol,145,47.3779,1.8
15545,toyota, Avensis,2017,Manual,9324,Petrol,145,46.9219,1.8
17191,toyota, Avensis,2017,Manual,53675,Petrol,150,47.3014,1.8
14956,toyota, Avensis,2016,Automatic,17781,Petrol,165,46.8447,1.8
18647,toyota, Avensis,2017,Manual,11855,Petrol,145,47.0711,1.8
13893,toyota, Avensis,2017,Manual,36961,Petrol,145,47.1580,1.8
15417,toyota, Avensis,2016,Manual,34501,Petrol,145,47.1791,1.8
15194,toyota, Avensis,2017,Manual,24459,Petrol,145,47.2909,1.8
12973,toyota, Avensis,2017,Manual,35650,Petrol,145,47.2494,1.8
14970,toyota, Avensis,2016,Manual,40312,Diesel,200,46.4328,1.6
13404,toyota, Avensis,2017,Automatic,31774,Petrol,145,46.4911,1.8
12018,toyota, Avensis,2016,Automatic,20251,Petrol,145,46.3624,1.8
15681,toyota, Avensis,2017,Automatic,22141,Petrol,145,46.1009,1.8
15083,toyota, Avensis,2017,Automatic,14824,Petrol,145,46.2072,1.8
14788,toyota, Avensis,2017,Manual,29271,Petrol,145,45.5976,1.8
15480,toyota, Avensis,2016,Manual,32189,Petrol,160,45.6290,1.8
18371,toyota, Avensis,2016,Manual,15118,Petrol,160,45.5578,1.8
17146,toyota, Avensis,2018,Automatic,35507,Petrol,145,44.3150,1.8
15495,toyota, Avensis,2017,Manual,14458,Petrol,150,43.3763,1.8
13531,toyota, Avensis,2012,Manual,23509,Petrol,200,43.4169,1.8
14537,toyota, Avensis,2011,Automatic,127000,Diesel,235,42.6310,2.2
16024,toyota, Avensis,2014,Semi-Auto,15000,Petrol,205,42.6024,1.8
18302,toyota, Avensis,2011,Manual,39512,Petrol,205,42.9554,1.8
13740,toyota, Avensis,2009,Automatic,43134,Petrol,200,41.9051,1.8
16964,toyota, Avensis,2010,Automatic,80000,Diesel,260,42.4325,2.2
12169,toyota, Avensis,2012,Automatic,58000,Petrol,200,42.1771,1.8
14159,toyota, Avensis,2011,Manual,75000,Petrol,200,42.4400,1.8
17489,toyota, Avensis,2006,Manual,125000,Petrol,240,39.0095,1.8
14933,toyota, Avensis,2007,Automatic,120000,Petrol,300,36.7914,1.8
18673,toyota, Avensis,2004,Automatic,44000,Petrol,325,30.6554,2
18506,vw, Beetle,2017,Manual,30456,Diesel,150,67.1539,2
17899,vw, Beetle,2016,Manual,18442,Diesel,30,67.1670,2
17790,vw, Beetle,2015,Manual,35212,Diesel,30,65.7080,1.6
19241,vw, Beetle,2014,Manual,33391,Diesel,30,66.0161,1.6
12816,vw, Beetle,2016,Manual,65318,Diesel,20,65.9757,2
13964,vw, Beetle,2014,Manual,11000,Diesel,30,65.6259,1.6
13950,vw, Beetle,2014,Manual,55457,Diesel,30,65.3266,1.6
18233,vw, Beetle,2014,Manual,31872,Diesel,30,65.7162,1.6
15839,vw, Beetle,2016,Semi-Auto,41000,Diesel,30,64.4260,2
15398,vw, Beetle,2016,Manual,38540,Diesel,30,61.5868,2
17956,vw, Beetle,2015,Manual,49197,Diesel,30,61.2523,2
12387,vw, Beetle,2015,Manual,50000,Diesel,30,60.9279,2
19099,vw, Beetle,2016,Manual,23500,Diesel,30,61.5469,2
17492,vw, Beetle,2016,Automatic,43268,Diesel,125,59.1037,2
14335,vw, Beetle,2015,Semi-Auto,37843,Diesel,125,59.1075,2
13888,vw, Beetle,2014,Manual,29699,Diesel,125,57.9679,2
15998,vw, Beetle,2013,Manual,61410,Diesel,125,57.7355,2
16139,vw, Beetle,2014,Manual,64147,Diesel,125,57.6248,2
12883,vw, Beetle,2014,Manual,30323,Diesel,150,55.5660,2
12674,vw, Beetle,2015,Manual,37944,Diesel,145,54.9802,2
17924,vw, Beetle,2017,Semi-Auto,9984,Petrol,150,55.6579,1.2
14580,vw, Beetle,2016,Semi-Auto,13771,Petrol,125,53.2330,1.2
12240,vw, Beetle,2017,Manual,30446,Petrol,145,53.2575,1.2
16514,vw, Beetle,2018,Manual,24104,Petrol,150,53.5525,1.2
16211,vw, Beetle,2016,Automatic,15443,Petrol,125,52.9881,1.2
12347,vw, Beetle,2017,Manual,27321,Petrol,145,53.6698,1.2
14400,vw, Beetle,2016,Manual,21930,Petrol,125,51.5827,1.2
13246,vw, Beetle,2018,Manual,15490,Petrol,145,51.2905,1.2
14607,vw, Beetle,2015,Manual,5118,Petrol,125,51.2660,1.2
16141,vw, Beetle,2015,Manual,21867,Petrol,125,51.4822,1.2
17325,vw, Beetle,2015,Manual,38000,Petrol,125,51.2185,1.2
18335,vw, Beetle,2018,Manual,40551,Petrol,145,51.4361,1.2
14534,vw, Beetle,2006,Manual,117000,Diesel,150,50.4762,1.9
13175,vw, Beetle,2018,Manual,9647,Petrol,145,50.1562,1.4
14469,vw, Beetle,2015,Manual,48000,Petrol,140,48.4978,1.4
12176,vw, Beetle,2016,Manual,19039,Petrol,145,48.8644,1.4
17133,vw, Beetle,2016,Manual,39625,Petrol,145,48.7707,1.4
14590,vw, Beetle,2015,Manual,55239,Petrol,145,48.0390,1.2
13999,vw, Beetle,2014,Manual,36262,Petrol,150,48.0555,1.2
15486,vw, Beetle,2014,Manual,37864,Petrol,145,47.6009,1.2
19454,vw, Beetle,2015,Manual,32800,Petrol,150,47.8338,1.2
19498,vw, Beetle,2014,Manual,44000,Petrol,145,47.8723,1.2
14464,vw, Beetle,2013,Manual,51780,Petrol,150,47.6585,1.2
12484,vw, Beetle,2016,Manual,14382,Petrol,165,43.6216,2
18094,vw, Beetle,2015,Manual,26196,Petrol,205,42.5918,1.4
12114,vw, Beetle,2016,Semi-Auto,44533,Petrol,200,41.7938,2
12523,vw, Beetle,2005,Manual,93839,Petrol,260,40.7841,1.6
17250,vw, Beetle,2003,Manual,87000,Petrol,260,41.0266,1.6
18406,vw, Beetle,2014,Manual,40830,Petrol,235,38.6239,2
12493,vw, Beetle,2013,Manual,38333,Petrol,235,36.9547,2
13683,vw, Beetle,2014,Semi-Auto,41587,Petrol,260,37.2894,2
14388,vw, Beetle,2012,Manual,15000,Petrol,235,37.2716,2
18789,vw, Beetle,2007,Manual,103500,Petrol,260,36.7439,1.6
19231,vw, Beetle,2007,Manual,40000,Petrol,265,36.4926,1.6
13960,vw, Beetle,2009,Manual,69000,Petrol,265,35.9770,1.6
13988,vw, Beetle,2001,Manual,47729,Petrol,330,32.5910,2
16306,vw, Beetle,2006,Manual,78356,Petrol,325,31.8675,2
15382,vw, Caddy,2015,Manual,54641,Diesel,265,60.1380,2
15721,vw, Caddy,2016,Automatic,59523,Diesel,145,54.9705,2
15541,vw, Caddy,2017,Automatic,25797,Diesel,145,55.3513,2
12110,vw, Caddy,2015,Manual,45500,Diesel,160,49.3252,2
19496,vw, Caddy,2012,Manual,26142,Diesel,200,48.4350,1.6
18704,vw, Caddy Life,2017,Manual,15986,Diesel,145,59.8336,2
12706,vw, Caddy Life,2017,Manual,15860,Petrol,145,56.2569,2
17312,vw, Caddy Life,2017,Semi-Auto,20123,Diesel,145,55.6862,2
13822,vw, Caddy Life,2020,Manual,1700,Diesel,150,51.2769,2
15705,vw, Caddy Life,2019,Manual,2156,Diesel,150,51.5010,2
14556,vw, Caddy Life,2020,Manual,1724,Diesel,145,47.5257,2
